direction,cond_a,cond_b,bars,profitable_bars,loss_events,mean_depth,mean_bar_pnl,sum_pnl,bars_same_signal,bars_cross_signal_only
LONG,Harmonic_OBVf_Concordance:==0,OR_Low_Side:==-1,9,9,0,14.0,437.4,3936.6,0,9
LONG,Micro_LogReturn:hi,VWAP_Sigma_ATR:lo,9,9,0,27.0,2846.33,25617.0,0,9
LONG,Micro_MicroGap:hi,Micro_VolOfVol:hi,9,9,0,19.0,481.06,4329.5,0,9
LONG,Micro_MicroGap:hi,OR_Low_Side:==-1,10,9,1,18.6,433.51,4335.1,0,10
LONG,Micro_MicroGap:hi,RangeOsc_State:==-1,10,9,1,24.3,373.79,3737.9,0,10
LONG,Micro_WickImbalance:hi,MultiDay_Position:lo,9,9,0,13.67,663.17,5968.5,0,9
LONG,Micro_WickImbalance:hi,RangeOsc_State:==-1,9,9,0,13.33,539.19,4852.7,0,9
LONG,PrevDay_Low_Dist_ATR:lo,VWAP_Sigma_ATR:lo,9,9,0,25.56,696.49,6268.4,0,9
LONG,VWAP_Sigma_ATR:lo,Volume_Ratio_10:hi,10,9,1,23.4,521.99,5219.9,0,10
LONG,Session_Low_Dist_ATR:lo,VWAP_Sigma_ATR:lo,9,9,0,16.89,767.19,6904.7,0,9
LONG,AT_Score_LT:lo,Micro_Amihud:hi,9,9,0,23.89,505.78,4552.0,0,9
LONG,AT_Score_LT:lo,Session_Low_Dist_ATR:lo,9,9,0,13.22,248.88,2239.9,0,9
LONG,Round_1000_Dist_ATR:lo,Round_500_Dist_ATR:lo,10,9,1,6.6,224.58,2245.8,0,10
LONG,Bar_Range:hi,VWAP_Sigma:lo,9,9,0,7.89,386.88,3481.9,0,9
LONG,DailyOpen_Side:==-1,Round_1000_Dist_ATR:lo,9,9,0,6.44,266.21,2395.9,0,9
LONG,Micro_VolOfVol:lo,OR_High_Side:==-1,9,9,0,9.67,145.4,1308.6,0,9
LONG,Micro_VolOfVol:lo,Volume:hi,9,9,0,8.67,463.17,4168.5,0,9
LONG,OR_Position:hi,Round_1000_Dist_ATR:lo,9,9,0,6.0,299.73,2697.6,0,9
LONG,Efficiency_Ratio:hi,Micro_Lambda:lo,11,9,2,7.09,470.08,5170.9,0,11
LONG,Micro_HLAsymmetry:hi,RangeOsc_State:==2,10,9,1,7.5,377.28,3772.8,0,10
LONG,Micro_Lambda:lo,Slope_EMA_ST:lo,11,9,2,12.82,158.29,1741.2,0,11
LONG,Micro_RangeVelocity:lo,Round_100_Dist_ATR:lo,10,9,1,11.1,190.24,1902.4,0,10
LONG,OR_Low_Side:==1,Round_1000_Dist_ATR:lo,9,9,0,6.44,268.16,2413.4,0,9
LONG,AT_Slope_ST:lo,DailyOpen_Dist_ATR:lo,10,9,1,15.9,1820.05,18200.5,0,10
LONG,AT_Slope_ST:lo,VWAP_Dist_ATR:lo,10,9,1,11.4,1604.22,16042.2,0,10
LONG,DailyOpen_Dist_ATR:lo,Session_Low_Dist_ATR:lo,10,9,1,13.8,1860.49,18604.9,0,10
LONG,Lower_Wick:hi,Round_1000_Dist_ATR:lo,11,9,2,21.91,1199.8,13197.8,0,11
LONG,Micro_HLAsymmetry:lo,Round_1000_Dist_ATR:lo,9,9,0,8.0,196.79,1771.1,0,9
LONG,Micro_RollProxy:hi,Micro_WickImbalance:hi,9,9,0,9.0,191.99,1727.9,0,9
LONG,AT_Regime_ST:==1,Micro_MomoTransfer:hi,11,9,2,9.27,187.58,2063.4,0,11
LONG,Lower_Wick:hi,Micro_TickIntensity:hi,10,9,1,11.3,290.07,2900.7,2,8
LONG,Micro_MomoTransfer:hi,Round_1000_Dist_ATR:lo,9,9,0,6.33,259.41,2334.7,0,9
LONG,Micro_TickIntensity:hi,RangeOsc_State:==-1,9,9,0,19.22,321.1,2889.9,0,9
LONG,Micro_IBSP:lo,Micro_Rejection:lo,9,9,0,6.78,354.91,3194.2,0,9
LONG,OR_High_Side:==-1,Slope_Accel_ST:lo,10,9,1,7.8,158.91,1589.1,0,10
LONG,AT_Regime_LT:==1,Micro_CSSpread:hi,10,9,1,18.7,649.91,6499.1,0,10
LONG,Bar_Range:hi,Micro_CSSpread:hi,9,9,0,23.67,829.96,7469.6,0,9
LONG,Bar_Range:hi,PrevDay_Low_Dist_ATR:lo,9,9,0,28.22,551.09,4959.8,0,9
LONG,Bar_Range:hi,VA_Position:hi,9,9,0,21.11,976.71,8790.4,0,9
LONG,D2D_Signal:==1,OR_Position:lo,9,9,0,25.56,2421.73,21795.6,0,9
LONG,EMA_Oscillator:hi,PrevDay_Low_Dist_ATR:lo,9,9,0,18.11,427.36,3846.2,0,9
LONG,KAMA_Dist:hi,Micro_RangeAccel:lo,10,9,1,18.3,668.92,6689.2,0,10
LONG,Micro_MicroGap:lo,Micro_TickIntensity:hi,9,9,0,11.89,142.76,1284.8,0,9
LONG,Micro_MicroGap:lo,PrevDay_Low_Dist_ATR:lo,9,9,0,17.0,376.12,3385.1,0,9
LONG,Micro_PriceAccel:lo,Micro_RangeVelocity:lo,9,9,0,25.22,418.94,3770.5,0,9
LONG,Micro_PriceAccel:lo,OBV_Macd:lo,9,9,0,21.44,389.71,3507.4,0,9
LONG,Micro_RangeVelocity:lo,PrevDay_Low_Dist_ATR:lo,9,9,0,25.11,425.89,3833.0,0,9
LONG,Micro_RollProxy:hi,VA_Position:hi,9,9,0,22.44,1005.0,9045.0,0,9
LONG,Micro_Hurst:hi,PrevDay_Low_Dist_ATR:lo,9,9,0,22.11,415.93,3743.4,0,9
LONG,Micro_Hurst:hi,VA_Position:hi,9,9,0,17.89,729.07,6561.6,0,9
LONG,Micro_Hurst:hi,PrevDay_High_Dist_ATR:lo,9,9,0,11.22,2174.57,19571.1,0,9
LONG,PrevDay_High_Dist_ATR:lo,Volume_Avg_10:hi,9,9,0,6.56,163.34,1470.1,0,9
LONG,Bar_Range:hi,PrevDay_High_Dist_ATR:lo,9,9,0,13.67,1926.94,17342.5,0,9
LONG,DailyOpen_Dist_ATR:lo,OR_Position:lo,9,9,0,13.67,2011.56,18104.0,0,9
LONG,OR_Position:lo,PrevDay_Low_Side:==1,9,9,0,4.56,96.23,866.1,9,0
LONG,OR_Position:lo,RangeOsc_Val:hi,9,9,0,4.56,96.23,866.1,9,0
LONG,PrevDay_Low_Side:==1,RangeOsc_Val:hi,9,9,0,4.56,96.23,866.1,9,0
LONG,RangeOsc_Val:hi,VWAP_Side:==1,9,9,0,6.22,183.08,1647.7,0,9
LONG,Lower_Wick:hi,RangeOsc_State:==2,9,9,0,8.44,266.17,2395.5,0,9
LONG,AT_Lookback_ST:hi,Session_Low_Dist_ATR:lo,9,9,0,28.22,835.09,7515.8,0,9
LONG,AT_Regime_LT:==1,Micro_MicroGap:hi,9,9,0,15.67,1394.24,12548.2,0,9
LONG,Micro_HLAsymmetry:hi,Micro_MicroGap:hi,9,9,0,27.11,614.66,5531.9,0,9
LONG,Micro_MicroGap:hi,Micro_WickImbalance:lo,9,9,0,19.89,1518.53,13666.8,0,9
LONG,Micro_WickImbalance:lo,RangeOsc_Val:lo,9,9,0,28.56,561.74,5055.7,0,9
LONG,RangeOsc_Val:lo,Session_Low_Dist_ATR:lo,10,9,1,21.5,520.08,5200.8,0,10
LONG,Micro_Lambda:lo,OR_Low_Side:==-1,11,9,2,11.27,104.37,1148.1,0,11
LONG,Micro_MicroGap:hi,Micro_TickIntensity:hi,10,9,1,8.8,91.95,919.5,0,10
LONG,Micro_MomoTransfer:hi,Slope_Accel_LT:hi,9,9,0,6.78,118.17,1063.5,0,9
LONG,ADX_Rising:==0,Micro_RangeVelocity:hi,9,9,0,9.89,679.02,6111.2,0,9
LONG,ADX_Rising:==0,Upper_Wick:hi,9,9,0,17.67,2344.54,21100.9,0,9
LONG,AT_Regime_ST:==1,MultiDay_Position:hi,10,9,1,6.5,260.36,2603.6,0,10
LONG,AT_Lookback_ST:hi,OR_High_Side:==-1,9,9,0,27.89,538.43,4845.9,0,9
LONG,AT_Slope_LT:lo,Micro_FractalDim:lo,9,9,0,22.89,354.22,3188.0,0,9
LONG,Bar_Range:hi,Micro_Amihud:hi,9,9,0,33.89,3439.34,30954.1,0,9
LONG,D2D_ATR:hi,Micro_FractalDim:lo,9,9,0,21.78,369.1,3321.9,0,9
LONG,D2D_DirStep:==1,Micro_Amihud:hi,9,9,0,33.0,3397.34,30576.1,0,9
LONG,D2D_DirStep:==1,Micro_FractalDim:lo,9,9,0,22.33,432.0,3888.0,0,9
LONG,D2D_DirStep:==1,OR_High_Side:==-1,9,9,0,31.78,2775.96,24983.6,0,9
LONG,D2D_DirStep:==1,RangeOsc_Val:lo,9,9,0,29.56,641.57,5774.1,0,9
LONG,Micro_FractalDim:lo,Momentum_Value:hi,9,9,0,21.89,446.89,4022.0,0,9
LONG,Micro_Hurst:hi,RangeOsc_Val:lo,9,9,0,23.78,323.06,2907.5,0,9
LONG,Micro_MicroGap:lo,Volume_Ratio_10:hi,10,9,1,20.9,710.27,7102.7,0,10
LONG,PrevDay_High_Side:==-1,RangeOsc_Val:lo,9,9,0,23.78,323.06,2907.5,0,9
LONG,RangeOsc_Val:lo,Volume_Ratio_10:hi,9,9,0,30.11,816.91,7352.2,0,9
LONG,D2D_DirStep:==1,Micro_RangeVelocity:lo,10,9,1,28.9,2272.96,22729.6,0,10
LONG,D2D_Signal:==0,Micro_LogReturn:hi,9,9,0,31.89,1658.46,14926.1,0,9
LONG,D2D_Signal:==0,Volume_Ratio_10:hi,9,9,0,28.89,846.77,7620.9,0,9
LONG,Micro_FailedBreak:hi,Micro_TickIntensity:hi,9,9,0,11.44,144.6,1301.4,0,9
LONG,Micro_FractalDim:lo,Micro_TickIntensity:hi,9,9,0,12.11,203.09,1827.8,0,9
LONG,Micro_Hurst:hi,OR_Position:lo,9,9,0,22.78,1899.47,17095.2,0,9
LONG,OR_Position:lo,PrevDay_High_Side:==-1,9,9,0,25.56,1909.11,17182.0,0,9
LONG,OR_Position:lo,Round_1000_Dist_ATR:lo,10,9,1,11.7,1687.03,16870.3,0,10
LONG,Micro_Hurst:hi,Slope_Accel_LT:hi,10,9,1,14.3,208.6,2086.0,0,10
LONG,D2D_Signal:==0,Micro_CSSpread:hi,9,9,0,26.22,763.77,6873.9,0,9
LONG,Micro_CSSpread:hi,VWAP_Side:==-1,9,9,0,28.78,1046.01,9414.1,0,9
LONG,Micro_RangeAccel:hi,Micro_RollProxy:hi,9,9,0,28.78,519.47,4675.2,0,9
LONG,Micro_RangeAccel:hi,Round_1000_Dist_ATR:lo,9,9,0,12.56,394.24,3548.2,0,9
LONG,Micro_RangeVelocity:hi,Slope_Accel_LT:hi,9,9,0,21.22,257.68,2319.1,0,9
LONG,AT_Score_LT:lo,Micro_RangeVelocity:lo,10,9,1,14.3,95.26,952.6,0,10
LONG,Micro_BarOverlap:lo,Upper_Wick:hi,9,9,0,28.78,2720.28,24482.5,0,9
LONG,Micro_RangeAccel:lo,Round_500_Dist_ATR:lo,9,9,0,17.22,278.13,2503.2,0,9
LONG,Micro_RangeVelocity:lo,Round_500_Dist_ATR:lo,9,9,0,17.33,291.52,2623.7,0,9
LONG,AT_Score_LT:lo,Volume:hi,9,9,0,22.11,665.71,5991.4,0,9
LONG,D2D_ATR_MA:hi,VWAP_Sigma:hi,9,9,0,23.44,496.86,4471.7,0,9
LONG,Micro_VPIN:lo,OR_Position:lo,9,9,0,23.33,403.77,3633.9,0,9
LONG,Micro_VPIN:lo,RangeOsc_State:==-1,9,9,0,21.0,375.29,3377.6,0,9
LONG,OBVf_Signal:==1,Slope_Accel_LT:hi,9,9,0,22.56,313.97,2825.7,0,9
LONG,OBVf_Signal:==1,VWAP_Sigma:hi,9,9,0,19.22,359.68,3237.1,0,9
LONG,AT_Slope_LT:lo,OBV_Velocity:hi,9,9,0,15.22,454.33,4089.0,0,9
LONG,Body_Size:hi,OBV_Velocity:hi,10,9,1,14.3,308.14,3081.4,0,10
LONG,Micro_BarOverlap:lo,Micro_WickImbalance:lo,9,9,0,24.67,2672.93,24056.4,0,9
LONG,Micro_BarOverlap:lo,Volume:hi,9,9,0,22.22,611.93,5507.4,0,9
LONG,Micro_FailedBreak:hi,RangeOsc_State:==-2,9,9,0,25.44,3728.91,33560.2,0,9
LONG,OBV_Velocity:hi,RangeOsc_State:==-2,9,9,0,12.44,658.91,5930.2,0,9
LONG,Micro_RangeVelocity:hi,Round_500_Dist_ATR:lo,9,9,0,11.67,452.02,4068.2,0,9
LONG,Micro_FractalDim:lo,Volume:hi,9,9,0,12.11,348.44,3136.0,0,9
LONG,D2D_ATR_MA:hi,D2D_DirStep:==1,9,9,0,28.11,2768.28,24914.5,0,9
LONG,AT_Regime_ST:==1,Micro_RollProxy:lo,9,9,0,10.78,239.06,2151.5,0,9
LONG,Micro_HLAsymmetry:hi,Micro_RollProxy:lo,10,9,1,9.8,471.61,4716.1,0,10
LONG,D2D_ATR_MA:hi,DailyOpen_Side:==1,10,9,1,8.4,233.88,2338.8,0,10
LONG,D2D_Signal:==1,DailyOpen_Side:==1,9,9,0,13.78,594.98,5354.8,0,9
LONG,DailyOpen_Dist_ATR:lo,Momentum_Value:hi,9,9,0,17.67,2492.1,22428.9,0,9
LONG,DailyOpen_Side:==1,Momentum_Value:hi,9,9,0,22.33,609.5,5485.5,0,9
LONG,Micro_TickIntensity:lo,Volume:hi,9,9,0,19.56,2592.0,23328.0,0,9
LONG,Micro_Rejection:lo,OBVf_Signal:==1,9,9,0,15.67,207.02,1863.2,0,9
LONG,Micro_Rejection:lo,RangeOsc_Val:lo,10,9,1,21.8,336.98,3369.8,0,10
LONG,ADX_Rising:==0,Session_Low_Dist_ATR:lo,9,9,0,17.56,2118.51,19066.6,0,9
LONG,Micro_LogReturn:lo,OR_High_Side:==0,9,9,0,5.89,177.02,1593.2,9,0
LONG,OR_High_Side:==0,Upper_Wick:hi,9,9,0,5.89,177.02,1593.2,9,0
LONG,Micro_LogReturn:lo,Micro_Rejection:lo,10,9,1,6.8,87.33,873.3,10,0
LONG,EMA_Oscillator:hi,Slope_Accel_LT:hi,9,9,0,16.33,274.37,2469.3,0,9
LONG,Harmonic_LLEMA:hi,Micro_TickIntensity:hi,9,9,0,5.0,67.52,607.7,0,9
LONG,ADX_Value:hi,Slope_Accel_LT:hi,10,9,1,5.8,130.11,1301.1,0,10
LONG,Micro_TickIntensity:hi,Micro_WickImbalance:lo,10,9,1,6.2,95.26,952.6,0,10
LONG,OR_High_Side:==-1,RangeOsc_State:==-2,9,9,0,11.22,2100.89,18908.0,0,9
LONG,KAMA_Dist:hi,Sqz_State:==1,9,9,0,19.33,3758.44,33826.0,0,9
LONG,AT_Slope_LT:lo,PrevDay_Close_Side:==-1,9,9,0,12.89,1985.86,17872.7,0,9
LONG,Micro_FailedBreak:hi,PrevDay_Close_Side:==-1,9,9,0,13.0,2006.23,18056.1,0,9
LONG,Micro_RangeAccel:lo,PrevDay_High_Dist_ATR:lo,10,9,1,11.4,1702.03,17020.3,0,10
LONG,Bar_Range:hi,MultiDay_Position:lo,10,9,1,30.1,2576.36,25763.6,0,10
LONG,Micro_AutoCorr:hi,Micro_VPIN:lo,9,9,0,11.33,1338.9,12050.1,0,9
LONG,Micro_PriceAccel:lo,Micro_VolOfVol:hi,9,9,0,22.44,504.79,4543.1,0,9
LONG,Micro_PriceAccel:lo,Volume:hi,9,9,0,23.56,537.68,4839.1,0,9
LONG,Micro_RangeAccel:lo,TChan_A15:hi,9,9,0,18.56,3496.44,31468.0,0,9
LONG,Micro_RangeVelocity:lo,TChan_A15:hi,9,9,0,19.44,3518.3,31664.7,0,9
LONG,Micro_RollProxy:hi,Micro_VPIN:lo,9,9,0,14.67,1336.36,12027.2,0,9
LONG,Micro_VPIN:lo,MultiDay_Position:lo,9,9,0,22.0,508.72,4578.5,0,9
LONG,PrevDay_Low_Dist_ATR:lo,RangeOsc_Val:lo,9,9,0,29.22,627.07,5643.6,0,9
LONG,RangeOsc_Val:lo,Volume_Avg_10:hi,9,9,0,24.78,517.62,4658.6,0,9
LONG,Micro_RangeAccel:lo,Micro_WickImbalance:hi,10,9,1,11.9,62.28,622.8,0,10
LONG,Micro_FailedBreak:hi,Micro_WickImbalance:hi,10,9,1,9.5,228.13,2281.3,0,10
LONG,Micro_Hurst:hi,WeeklyOpen_Side:==-1,9,9,0,20.33,3940.32,35462.9,0,9
LONG,Momentum_Value:hi,Sqz_Val:hi,9,9,0,21.22,2451.01,22059.1,0,9
LONG,OR_Position:lo,WeeklyOpen_Side:==-1,10,9,1,21.4,1810.27,18102.7,0,10
LONG,AT_Slope_ST:lo,Micro_PriceAccel:hi,9,9,0,20.78,2006.83,18061.5,0,9
LONG,Body_Size:hi,Micro_PriceAccel:hi,9,9,0,18.67,2172.81,19555.3,0,9
LONG,D2D_Signal:==1,Slope_Accel_LT:hi,9,9,0,6.44,576.04,5184.4,0,9
LONG,EMA_Oscillator:hi,Micro_WickImbalance:lo,9,9,0,26.11,3117.08,28053.7,0,9
LONG,Micro_PriceAccel:hi,OR_Low_Side:==-1,10,9,1,16.5,1923.59,19235.9,0,10
LONG,Micro_PriceAccel:hi,PrevDay_Low_Side:==-1,10,9,1,17.1,1718.89,17188.9,0,10
LONG,Micro_PriceAccel:hi,Volume_Avg_10:hi,10,9,1,15.1,1647.95,16479.5,0,10
LONG,PoC_Side:==1,Volume_Avg_10:hi,9,9,0,16.0,2027.01,18243.1,0,9
LONG,MultiDay_Slope:lo,RangeOsc_State:==-1,9,9,0,18.44,452.44,4072.0,0,9
LONG,Sqz_State:==1,Volume_Ratio_10:hi,9,9,0,22.0,2372.43,21351.9,0,9
LONG,D2D_ATR:hi,Round_100_Dist_ATR:lo,9,9,0,21.44,479.57,4316.1,0,9
LONG,DailyOpen_Side:==-1,Slope_Accel_LT:hi,9,9,0,10.33,714.76,6432.8,0,9
LONG,PrevDay_High_Dist_ATR:hi,Slope_EMA_ST:lo,9,9,0,14.78,200.64,1805.8,0,9
LONG,AT_Lookback_ST:hi,WeeklyOpen_Side:==-1,9,9,0,25.22,2169.76,19527.8,0,9
LONG,OBV_Macd:lo,PrevDay_High_Dist_ATR:hi,9,9,0,10.78,160.74,1446.7,0,9
LONG,KAMA_Dist:hi,WeeklyOpen_Side:==-1,9,9,0,15.33,3688.92,33200.3,0,9
LONG,Micro_BarOverlap:lo,Micro_Rejection:lo,9,9,0,17.56,366.46,3298.1,0,9
LONG,AT_Slope_LT:lo,MultiDay_Slope:lo,9,9,0,15.78,396.1,3564.9,0,9
LONG,RangeOsc_State:==2,Slope_Accel_LT:hi,11,9,2,7.73,52.68,579.5,0,11
LONG,Micro_FractalDim:lo,Micro_Rejection:lo,9,9,0,11.78,334.47,3010.2,0,9
LONG,AT_Regime_LT:==1,VWAP_Side:==1,9,9,0,12.33,2250.04,20250.4,0,9
LONG,KAMA_Dist:hi,PrevDay_Close_Side:==-1,9,9,0,8.56,2544.86,22903.7,0,9
LONG,OR_Low_Side:==1,WeeklyOpen_Side:==-1,11,9,2,7.64,1696.11,18657.2,0,11
LONG,AT_Regime_LT:==1,PrevDay_Close_Side:==-1,10,9,1,11.1,1738.4,17384.0,0,10
LONG,AT_Regime_ST:==1,VWAP_Side:==1,9,9,0,13.11,2070.97,18638.7,0,9
LONG,PoC_Side:==1,PrevDay_Close_Side:==-1,9,9,0,12.67,3690.21,33211.9,0,9
LONG,PrevDay_Close_Side:==-1,Upper_Wick:hi,11,9,2,11.18,2905.29,31958.2,0,11
LONG,PrevDay_Low_Side:==-1,VWAP_Dist_ATR:lo,9,9,0,9.78,365.69,3291.2,0,9
LONG,PrevDay_High_Dist_ATR:lo,Session_Low_Dist_ATR:lo,10,9,1,13.2,3456.39,34563.9,0,10
LONG,Session_Low_Dist_ATR:lo,WeeklyOpen_Side:==-1,10,9,1,12.6,3441.76,34417.6,0,10
LONG,D2D_Persist:hi,PrevDay_Close_Side:==-1,9,9,0,7.0,213.73,1923.6,0,9
LONG,Bar_Range:hi,MultiDay_Slope:lo,9,9,0,11.89,303.87,2734.8,0,9
LONG,Momentum_Value:lo,Round_500_Dist_ATR:lo,9,9,0,7.89,180.8,1627.2,7,2
LONG,Micro_Rejection:lo,VWAP_Side:==1,9,9,0,8.22,570.0,5130.0,0,9
LONG,Session_High_Dist_ATR:lo,Volume_Avg_10:hi,9,9,0,8.89,338.11,3043.0,0,9
LONG,AT_Score_LT:hi,PrevDay_High_Dist_ATR:lo,9,9,0,5.56,179.98,1619.8,8,1
LONG,Micro_OrderFlowDelta:hi,PrevDay_Close_Side:==-1,9,9,0,13.0,3870.63,34835.7,0,9
LONG,PrevDay_Close_Side:==-1,Session_High_Dist_ATR:lo,9,9,0,11.78,3708.69,33378.2,0,9
LONG,Micro_RangeVelocity:lo,VWAP_Dist_ATR:lo,9,9,0,11.22,1833.66,16502.9,0,9
LONG,Micro_WickImbalance:hi,PrevDay_Low_Side:==-1,10,9,1,10.3,267.97,2679.7,0,10
LONG,PoC_Side:==1,RangeOsc_State:==-2,9,9,0,16.11,5863.28,52769.5,0,9
LONG,Lower_Wick:lo,Upper_Wick:hi,9,9,0,11.44,538.69,4848.2,0,9
LONG,Lower_Wick:lo,Volume:hi,9,9,0,13.33,597.11,5374.0,0,9
LONG,Momentum_Value:hi,VWAP_Dist_ATR:lo,9,9,0,11.56,2202.01,19818.1,0,9
LONG,DailyOpen_Dist_ATR:lo,RangeOsc_State:==-2,9,9,0,14.0,2336.32,21026.9,0,9
LONG,Micro_IBSP:hi,Round_500_Dist_ATR:lo,9,9,0,11.44,360.51,3244.6,0,9
LONG,PrevDay_Close_Side:==-1,TChan_A15:hi,9,9,0,11.0,1879.54,16915.9,0,9
LONG,Volume_Ratio_10:hi,WeeklyOpen_Side:==-1,9,9,0,16.44,3867.81,34810.3,0,9
LONG,Micro_OrderFlowDelta:lo,PrevDay_Low_Side:==-1,9,9,0,10.44,261.6,2354.4,0,9
LONG,D2D_Persist:hi,OR_Position:hi,10,9,1,5.5,103.18,1031.8,0,10
LONG,OBV_Velocity:hi,Session_High_Dist_ATR:lo,9,9,0,8.89,967.49,8707.4,0,9
LONG,PrevDay_High_Dist_ATR:lo,VA_Position:hi,11,9,2,7.0,126.93,1396.2,0,11
LONG,Sqz_State:==1,VA_Position:hi,11,9,2,12.82,225.63,2481.9,0,11
LONG,Micro_PriceAccel:hi,Slope_EMA_ST:lo,9,9,0,20.67,2054.34,18489.1,0,9
LONG,AT_Score_LT:lo,PrevDay_Low_Dist_ATR:lo,9,9,0,16.33,454.57,4091.1,0,9
LONG,Micro_Rejection:lo,VA_Position:hi,10,9,1,9.2,36.73,367.3,0,10
LONG,Micro_HLAsymmetry:hi,Round_500_Dist_ATR:lo,9,9,0,18.89,599.94,5399.5,0,9
LONG,Round_500_Dist_ATR:lo,Volume_Ratio_10:hi,9,9,0,17.89,587.02,5283.2,0,9
LONG,Micro_WickImbalance:lo,VWAP_Dist_ATR:lo,9,9,0,12.11,1946.09,17514.8,0,9
LONG,OR_High_Side:==-1,VWAP_Side:==1,9,9,0,13.0,1998.1,17982.9,0,9
LONG,Micro_PriceAccel:hi,OBV_Macd:lo,10,9,1,17.2,1731.8,17318.0,0,10
LONG,AT_Lookback_ST:hi,VWAP_Sigma_ATR:lo,9,9,0,29.22,2924.67,26322.0,0,9
LONG,Body_Size:hi,VWAP_Sigma_ATR:lo,10,9,1,28.2,2643.3,26433.0,0,10
LONG,Micro_FailedBreak:hi,VWAP_Sigma_ATR:lo,9,9,0,21.78,2171.74,19545.7,0,9
LONG,Micro_OrderFlowDelta:hi,VWAP_Sigma_ATR:lo,9,9,0,27.0,3082.28,27740.5,0,9
LONG,Micro_WickImbalance:lo,Round_100_Dist_ATR:lo,9,9,0,18.89,738.96,6650.6,0,9
LONG,DailyOpen_Side:==1,VWAP_Dist_ATR:lo,9,9,0,10.22,397.57,3578.1,0,9
LONG,AT_Lookback_LT:hi,VAH_Dist_ATR:hi,9,9,0,5.33,351.46,3163.1,9,0
LONG,AT_Lookback_LT:hi,WeeklyOpen_Dist_ATR:lo,9,9,0,5.33,351.46,3163.1,9,0
LONG,VAH_Dist_ATR:hi,WeeklyOpen_Dist_ATR:lo,9,9,0,5.33,351.46,3163.1,9,0
LONG,Micro_Rejection:lo,TChan_A15:hi,9,9,0,10.0,299.76,2697.8,0,9
LONG,Micro_Hurst:hi,Round_100_Dist_ATR:lo,9,9,0,9.89,335.8,3022.2,0,9
LONG,ADX_Value:hi,Upper_Wick:hi,9,9,0,18.0,985.08,8865.7,0,9
LONG,Micro_Hurst:hi,Round_500_Dist_ATR:lo,9,9,0,14.89,566.79,5101.1,0,9
LONG,PoC_Side:==1,Round_500_Dist_ATR:lo,9,9,0,10.89,809.63,7286.7,0,9
LONG,ADX_Rising:==0,Micro_LogReturn:hi,9,9,0,14.56,2273.72,20463.5,0,9
LONG,Micro_FractalDim:lo,Micro_WickImbalance:lo,9,9,0,9.56,1387.27,12485.4,0,9
LONG,PrevDay_Low_Side:==-1,RangeOsc_Val:hi,9,9,0,8.11,745.87,6712.8,0,9
LONG,ADX_Value:hi,Momentum_Value:hi,9,9,0,18.89,985.01,8865.1,0,9
LONG,Session_Low_Dist_ATR:lo,VWAP_Side:==1,9,9,0,11.67,2003.28,18029.5,0,9
LONG,OR_Position:lo,PrevDay_High_Side:==1,10,9,1,6.7,248.35,2483.5,10,0
LONG,Micro_CSSpread:hi,Volume_Ratio_10:hi,10,9,1,20.5,881.67,8816.7,0,10
LONG,Bars_Since_Flip:hi,Micro_MicroGap:hi,9,8,1,25.89,446.82,4021.4,0,9
LONG,DailyOpen_Dist_ATR:lo,Micro_LogReturn:hi,8,8,0,17.38,2265.18,18121.4,0,8
LONG,Lower_Wick:hi,VWAP_Sigma_ATR:lo,8,8,0,22.38,1548.42,12387.4,0,8
LONG,Micro_Entropy:lo,Micro_HLAsymmetry:lo,8,8,0,8.38,362.35,2898.8,8,0
LONG,Micro_Entropy:lo,OR_Low_Side:==-1,9,8,1,8.67,263.69,2373.2,8,1
LONG,Micro_Entropy:lo,Volume_Ratio_10:hi,8,8,0,8.62,1504.0,12032.0,0,8
LONG,Micro_HLAsymmetry:lo,Micro_LogReturn:hi,8,8,0,7.75,236.14,1889.1,7,1
LONG,Micro_HLAsymmetry:lo,Micro_MicroGap:hi,8,8,0,7.88,260.84,2086.7,7,1
LONG,Micro_HLAsymmetry:lo,Micro_VolOfVol:hi,8,8,0,8.25,226.96,1815.7,0,8
LONG,Micro_LogReturn:hi,VWAP_Dist_ATR:lo,8,8,0,13.88,2220.69,17765.5,0,8
LONG,Micro_WickImbalance:hi,Volume_Ratio_10:hi,8,8,0,14.12,367.26,2938.1,0,8
LONG,RangeOsc_State:==-1,VWAP_Sigma_ATR:lo,8,8,0,24.5,680.11,5440.9,0,8
LONG,VWAP_Dist_ATR:lo,Volume_Ratio_10:hi,8,8,0,14.88,2283.06,18264.5,0,8
LONG,AT_Regime_ST:==1,Lower_Wick:lo,9,8,1,14.56,203.12,1828.1,0,9
LONG,Lower_Wick:lo,Micro_VolOfVol:hi,8,8,0,13.62,287.59,2300.7,0,8
LONG,Lower_Wick:lo,Session_Low_Dist_ATR:lo,8,8,0,12.75,454.39,3635.1,0,8
LONG,Micro_TickIntensity:hi,Micro_WickImbalance:hi,8,8,0,8.12,90.38,723.0,0,8
LONG,Dist_To_PoC_ATR:lo,Volume_Avg_10:hi,8,8,0,8.75,133.5,1068.0,0,8
LONG,Micro_VolOfVol:lo,Volume_Avg_10:hi,8,8,0,8.75,133.5,1068.0,0,8
LONG,Micro_MicroGap:lo,Session_Low_Dist_ATR:lo,8,8,0,18.12,903.42,7227.4,0,8
