direction,lag,condition,win_true,win_rate,lose_true,lose_rate,lift,p,BY_reject
LONG,0,Micro_GarmanKlass:lo,0,0.0,0,0.0,inf,1.0,
LONG,0,Micro_HLAsymmetry:hi,183,0.7233201581027668,474,0.6810344827586207,1.0620903587331767,0.23304207146119074,
LONG,0,Micro_HLAsymmetry:lo,42,0.16600790513833993,78,0.11206896551724138,1.481301307388264,0.0353317177094594,
LONG,0,Micro_Hurst:hi,74,0.2924901185770751,106,0.15229885057471265,1.92050115594004,2.447608101632839e-06,
LONG,0,Micro_Hurst:lo,30,0.11857707509881422,112,0.16091954022988506,0.7368718238283456,0.1224833033795033,
LONG,0,Micro_IBSP:hi,90,0.3557312252964427,340,0.4885057471264368,0.7282027435480121,0.00029668856514824876,
LONG,0,Micro_IBSP:lo,13,0.05138339920948617,34,0.04885057471264368,1.0518484073471286,0.8664242084259526,
LONG,0,Micro_Lambda:hi,90,0.3557312252964427,289,0.41522988505747127,0.8567091100564848,0.09988255338955145,
LONG,0,Micro_Lambda:lo,27,0.1067193675889328,69,0.09913793103448276,1.0764736208970613,0.7163533238161639,
LONG,0,Micro_LogReturn:hi,187,0.7391304347826086,525,0.7543103448275862,0.9798757763975154,0.6716300170529037,
LONG,0,Micro_LogReturn:lo,24,0.09486166007905138,58,0.08333333333333333,1.1383399209486167,0.601625427896922,
LONG,0,Micro_MicroGap:hi,38,0.15019762845849802,119,0.17097701149425287,0.878466801740459,0.48986045475905504,
LONG,0,Micro_MicroGap:lo,38,0.15019762845849802,73,0.10488505747126436,1.4320212247549948,0.06704179646015708,
LONG,0,Micro_MomoTransfer:hi,82,0.3241106719367589,237,0.34051724137931033,0.9518186821433933,0.6976795479605011,
LONG,0,Micro_MomoTransfer:lo,46,0.18181818181818182,157,0.22557471264367815,0.8060220034742328,0.15300608113523687,
LONG,0,Micro_OrderFlowDelta:hi,160,0.6324110671936759,469,0.6738505747126436,0.9385034174132163,0.24450800758201516,
LONG,0,Micro_OrderFlowDelta:lo,33,0.13043478260869565,75,0.10775862068965517,1.2104347826086956,0.3552148019435303,
LONG,0,Micro_PriceAccel:hi,131,0.5177865612648221,392,0.5632183908045977,0.9193353230620311,0.2376703857748606,
LONG,0,Micro_PriceAccel:lo,44,0.17391304347826086,108,0.15517241379310345,1.1207729468599033,0.4848488830518736,
LONG,0,Micro_RangeAccel:hi,113,0.44664031620553357,308,0.4425287356321839,1.0092911041527641,0.9411426129470304,
LONG,0,Micro_RangeAccel:lo,92,0.36363636363636365,172,0.2471264367816092,1.4714587737843552,0.0005606111754428941,
LONG,0,Micro_RangeVelocity:hi,118,0.466403162055336,325,0.46695402298850575,0.998820310124658,1.0,
LONG,0,Micro_RangeVelocity:lo,76,0.30039525691699603,165,0.23706896551724138,1.2671218109953286,0.05244956846003873,
LONG,0,Micro_Rejection:hi,33,0.13043478260869565,102,0.14655172413793102,0.8900255754475704,0.599505383783453,
LONG,0,Micro_Rejection:lo,63,0.2490118577075099,88,0.12643678160919541,1.9694574200503052,1.3022388834262848e-05,
LONG,0,Micro_RollProxy:hi,152,0.6007905138339921,374,0.5373563218390804,1.1180486567605843,0.08948028279476704,
LONG,0,Micro_RollProxy:lo,68,0.26877470355731226,212,0.3045977011494253,0.882392422999478,0.2964389499652904,
LONG,0,Micro_ThrustEff:hi,138,0.5454545454545454,408,0.5862068965517241,0.93048128342246,0.2662134221275106,
LONG,0,Micro_ThrustEff:lo,16,0.06324110671936758,22,0.031609195402298854,2.0007186489399924,0.0379922648743288,
LONG,0,Micro_TickIntensity:hi,36,0.1422924901185771,83,0.11925287356321838,1.193199676175056,0.3751394208401107,
LONG,0,Micro_TickIntensity:lo,90,0.3557312252964427,263,0.37787356321839083,0.9414027863358331,0.5444410003242974,
LONG,0,Micro_VPIN:hi,63,0.2490118577075099,179,0.257183908045977,0.9682248768962396,0.8662857234245995,
LONG,0,Micro_VPIN:lo,41,0.16205533596837945,112,0.16091954022988506,1.0070581592320724,1.0,
LONG,0,Micro_VolAccel:hi,86,0.33992094861660077,225,0.3232758620689655,1.0514888010540184,0.6394289733946452,
LONG,0,Micro_VolAccel:lo,53,0.20948616600790515,159,0.22844827586206898,0.9169960474308301,0.5970571482604057,
LONG,0,Micro_VolOfVol:hi,102,0.4031620553359684,230,0.33045977011494254,1.2200034370166695,0.045228718062235884,
LONG,0,Micro_VolOfVol:lo,49,0.19367588932806323,136,0.19540229885057472,0.9911648453847941,1.0,
LONG,0,Micro_WickImbalance:hi,52,0.20553359683794467,170,0.2442528735632184,0.8414787258777029,0.22562307097724232,
LONG,0,Micro_WickImbalance:lo,102,0.4031620553359684,235,0.33764367816091956,1.1940459170801445,0.06587691236733968,
LONG,0,Momentum_Value:hi,161,0.6363636363636364,361,0.5186781609195402,1.2268949886678417,0.0014840311427863743,
LONG,0,Momentum_Value:lo,54,0.2134387351778656,153,0.21982758620689655,0.9709369913973495,0.8593643303553734,
LONG,0,MultiDay_Position:hi,34,0.13438735177865613,182,0.2614942528735632,0.5139208617469487,2.3973356190212852e-05,
LONG,0,MultiDay_Position:lo,106,0.4189723320158103,199,0.2859195402298851,1.4653504677537887,0.00015387934694980682,
LONG,0,MultiDay_Slope:hi,35,0.1383399209486166,121,0.17385057471264367,0.7957403717374972,0.19964055848511475,
LONG,0,MultiDay_Slope:lo,53,0.20948616600790515,177,0.2543103448275862,0.8237422120988813,0.17064499253571613,
LONG,0,OBV_Macd:hi,32,0.12648221343873517,141,0.2025862068965517,0.6243377344209906,0.007605574850804444,
LONG,0,OBV_Macd:lo,149,0.5889328063241107,219,0.3146551724137931,1.87167686393416,4.41460355027234e-14,
LONG,0,OBV_Velocity:hi,78,0.308300395256917,156,0.22413793103448276,1.3754940711462451,0.010468760317340543,
LONG,0,OBV_Velocity:lo,32,0.12648221343873517,60,0.08620689655172414,1.4671936758893278,0.08156864765622007,
LONG,0,OBVf_DirStepCount:hi,0,0.0,5,0.007183908045977011,0.0,0.3325930622115817,
LONG,0,OBVf_DirStepCount:lo,38,0.15019762845849802,103,0.14798850574712644,1.014927664146744,0.9181299385833783,
LONG,0,OBVf_Signal:==-1,106,0.4189723320158103,370,0.5316091954022989,0.788120927251362,0.0025772595192185164,
LONG,0,OBVf_Signal:==1,147,0.5810276679841897,326,0.46839080459770116,1.2404762482116443,0.0025772595192185164,
LONG,0,OBVf_Trend_Dir:==-1,106,0.4189723320158103,370,0.5316091954022989,0.788120927251362,0.0025772595192185164,
LONG,0,OBVf_Trend_Dir:==1,147,0.5810276679841897,326,0.46839080459770116,1.2404762482116443,0.0025772595192185164,
LONG,0,OR_High_Dist_ATR:hi,62,0.2450592885375494,130,0.1867816091954023,1.3120097294010338,0.05487305012796555,
LONG,0,OR_High_Dist_ATR:lo,0,0.0,0,0.0,inf,1.0,
LONG,0,OR_High_Side:==-1,163,0.6442687747035574,306,0.4396551724137931,1.4653956444237777,3.07652945588177e-08,
LONG,0,OR_High_Side:==0,35,0.1383399209486166,188,0.27011494252873564,0.5121520477672189,1.3758873960277824e-05,
LONG,0,OR_High_Side:==1,55,0.21739130434782608,202,0.29022988505747127,0.7490314248816186,0.025886969955207135,
LONG,0,OR_Low_Dist_ATR:hi,47,0.1857707509881423,130,0.1867816091954023,0.9945880206749773,1.0,
LONG,0,OR_Low_Dist_ATR:lo,0,0.0,0,0.0,inf,1.0,
LONG,0,OR_Low_Side:==-1,115,0.45454545454545453,160,0.22988505747126436,1.9772727272727273,5.790949826253551e-11,
LONG,0,OR_Low_Side:==0,35,0.1383399209486166,186,0.2672413793103448,0.5176590590335332,1.9517563514808597e-05,
LONG,0,OR_Low_Side:==1,103,0.40711462450592883,350,0.5028735632183908,0.8095765104460756,0.010069299144394826,
LONG,0,OR_Position:hi,66,0.2608695652173913,246,0.35344827586206895,0.7380699893955461,0.007831327897427558,
LONG,0,OR_Position:lo,121,0.4782608695652174,178,0.2557471264367816,1.8700537371763557,1.794069298762766e-10,
LONG,0,PoC_Side:==-1,6,0.023715415019762844,4,0.005747126436781609,4.126482213438735,0.02634106338668256,
LONG,0,PoC_Side:==0,1,0.003952569169960474,16,0.022988505747126436,0.1719367588932806,0.05378209228856949,
LONG,0,PoC_Side:==1,246,0.9723320158102767,676,0.9712643678160919,1.0010992352129477,1.0,
LONG,0,PrevDay_Close_Dist_ATR:hi,23,0.09090909090909091,70,0.10057471264367816,0.9038961038961039,0.7123493842255602,
LONG,0,PrevDay_Close_Dist_ATR:lo,110,0.43478260869565216,233,0.33477011494252873,1.2987497667475276,0.005875689808509498,
LONG,0,PrevDay_Close_Side:==-1,162,0.6403162055335968,322,0.46264367816091956,1.384037512581936,1.2113311857516582e-06,
LONG,0,PrevDay_Close_Side:==0,0,0.0,0,0.0,inf,1.0,
LONG,0,PrevDay_Close_Side:==1,91,0.35968379446640314,374,0.5373563218390804,0.6693580774027181,1.2113311857516582e-06,
LONG,0,PrevDay_High_Dist_ATR:hi,25,0.09881422924901186,69,0.09913793103448276,0.9967348341639456,1.0,
LONG,0,PrevDay_High_Dist_ATR:lo,102,0.4031620553359684,265,0.3807471264367816,1.0588709075993736,0.54696298512628,
LONG,0,PrevDay_High_Side:==-1,232,0.9169960474308301,534,0.7672413793103449,1.1951858595727671,4.8950462162881425e-08,
LONG,0,PrevDay_High_Side:==0,0,0.0,0,0.0,inf,1.0,
LONG,0,PrevDay_High_Side:==1,21,0.08300395256916997,162,0.23275862068965517,0.3566095740008784,4.8950462162881425e-08,
LONG,0,PrevDay_Low_Dist_ATR:hi,5,0.019762845849802372,58,0.08333333333333333,0.23715415019762848,0.0001883403644021037,
LONG,0,PrevDay_Low_Dist_ATR:lo,138,0.5454545454545454,277,0.39798850574712646,1.37052838857893,6.218187236152557e-05,
LONG,0,PrevDay_Low_Side:==-1,80,0.31620553359683795,126,0.1810344827586207,1.7466591379634857,1.6829013257079324e-05,
LONG,0,PrevDay_Low_Side:==0,0,0.0,0,0.0,inf,1.0,
LONG,0,PrevDay_Low_Side:==1,173,0.6837944664031621,570,0.8189655172413793,0.8349490326607032,1.6829013257079324e-05,
LONG,0,RangeOsc_State:==-1,106,0.4189723320158103,162,0.23275862068965517,1.800029278290148,3.827423490225607e-08,
LONG,0,RangeOsc_State:==-2,54,0.2134387351778656,117,0.16810344827586207,1.269686834904226,0.1261609008590913,
LONG,0,RangeOsc_State:==1,49,0.19367588932806323,289,0.41522988505747127,0.46643051547519726,9.018230345672728e-11,
LONG,0,RangeOsc_State:==2,44,0.17391304347826086,128,0.1839080459770115,0.9456521739130435,0.7753489497255672,
LONG,0,RangeOsc_Val:hi,24,0.09486166007905138,139,0.1997126436781609,0.4749907583814371,9.20494886587531e-05,
LONG,0,RangeOsc_Val:lo,61,0.24110671936758893,72,0.10344827586206896,2.3306982872200264,2.5699146018545816e-07,
LONG,0,Round_1000_Dist_ATR:hi,0,0.0,10,0.014367816091954023,0.0,0.07058816610077778,
LONG,0,Round_1000_Dist_ATR:lo,163,0.6442687747035574,332,0.47701149425287354,1.350635744559265,4.999197561443148e-06,
LONG,0,Round_100_Dist_ATR:hi,0,0.0,3,0.004310344827586207,0.0,0.5690654733557869,
LONG,0,Round_100_Dist_ATR:lo,137,0.541501976284585,249,0.3577586206896552,1.5135958855183578,4.950541478726926e-07,
LONG,0,Round_500_Dist_ATR:hi,0,0.0,7,0.010057471264367816,0.0,0.19933201744101364,
LONG,0,Round_500_Dist_ATR:lo,139,0.549407114624506,285,0.40948275862068967,1.3417100062408989,0.00016045540974246426,
LONG,0,ST_Flip_Event:==-1,0,0.0,2,0.0028735632183908046,0.0,1.0,
LONG,0,ST_Flip_Event:==0,241,0.9525691699604744,603,0.8663793103448276,1.0994828230389555,9.402444853659379e-05,
LONG,0,ST_Flip_Event:==1,12,0.04743083003952569,91,0.1307471264367816,0.3627676671154932,0.00013717032681894928,
LONG,0,Session_High_Dist_ATR:hi,41,0.16205533596837945,55,0.07902298850574713,2.0507366151634927,0.00035991276917655984,
LONG,0,Session_High_Dist_ATR:lo,62,0.2450592885375494,217,0.3117816091954023,0.7859966120835685,0.052986385841686114,
LONG,0,Session_High_Side:==-1,253,1.0,693,0.9956896551724138,1.0043290043290043,0.5690654733557869,
LONG,0,Session_High_Side:==0,0,0.0,3,0.004310344827586207,0.0,0.5690654733557869,
LONG,0,Session_Low_Dist_ATR:hi,9,0.03557312252964427,62,0.08908045977011494,0.399336988397297,0.004911472965965555,
LONG,0,Session_Low_Dist_ATR:lo,71,0.28063241106719367,153,0.21982758620689655,1.2766023405409594,0.05716412797432771,
LONG,0,Session_Low_Side:==0,0,0.0,0,0.0,inf,1.0,
LONG,0,Session_Low_Side:==1,253,1.0,696,1.0,1.0,1.0,
LONG,0,Slope_Accel_LT:hi,37,0.14624505928853754,82,0.11781609195402298,1.241299527619782,0.2675103033642673,
LONG,0,Slope_Accel_LT:lo,30,0.11857707509881422,18,0.02586206896551724,4.58498023715415,9.052441156550484e-08,
LONG,0,Slope_Accel_ST:hi,73,0.2885375494071146,310,0.4454022988505747,0.6478133367333928,1.3351798075024806e-05,
LONG,0,Slope_Accel_ST:lo,56,0.22134387351778656,111,0.15948275862068967,1.38788590962504,0.03361813279551137,
LONG,0,Slope_EMA_LT:hi,38,0.15019762845849802,171,0.24568965517241378,0.61133069828722,0.0014242495330562281,
LONG,0,Slope_EMA_LT:lo,140,0.5533596837944664,219,0.3146551724137931,1.7586225567166605,5.04327124568855e-11,
LONG,0,Slope_EMA_ST:hi,22,0.08695652173913043,60,0.08620689655172414,1.008695652173913,1.0,
LONG,0,Slope_EMA_ST:lo,164,0.6482213438735178,274,0.3936781609195402,1.6465768442918556,4.856979701458678e-12,
LONG,0,Sqz_State:==-1,157,0.6205533596837944,443,0.6364942528735632,0.974955165552869,0.6487964490201932,
LONG,0,Sqz_State:==1,96,0.3794466403162055,253,0.3635057471264368,1.0438532081426048,0.6487964490201932,
LONG,0,Sqz_Val:hi,122,0.48221343873517786,285,0.40948275862068967,1.1776159767006449,0.053685848587354035,
LONG,0,Sqz_Val:lo,59,0.233201581027668,171,0.24568965517241378,0.9491713473406839,0.7322419963031681,
LONG,0,TChan_A15:hi,137,0.541501976284585,267,0.38362068965517243,1.4115557134609404,1.606703214007409e-05,
LONG,0,TChan_A15:lo,4,0.015810276679841896,57,0.08189655172413793,0.1930517994591221,7.146650451971101e-05,
LONG,0,Trend_Concordance:==0,106,0.4189723320158103,370,0.5316091954022989,0.788120927251362,0.0025772595192185164,
LONG,0,Trend_Concordance:==1,147,0.5810276679841897,326,0.46839080459770116,1.2404762482116443,0.0025772595192185164,
LONG,0,Trend_Conflict:==0,147,0.5810276679841897,326,0.46839080459770116,1.2404762482116443,0.0025772595192185164,
LONG,0,Trend_Conflict:==1,106,0.4189723320158103,370,0.5316091954022989,0.788120927251362,0.0025772595192185164,
LONG,0,Upper_Wick:hi,142,0.5612648221343873,236,0.3390804597701149,1.6552555771420916,9.848671620301253e-10,
LONG,0,Upper_Wick:lo,19,0.07509881422924901,94,0.13505747126436782,0.5560507947186948,0.012312848465934204,
LONG,0,VAH_Dist_ATR:hi,13,0.05138339920948617,78,0.11206896551724138,0.45849802371541504,0.004028311219587308,
LONG,0,VAH_Dist_ATR:lo,63,0.2490118577075099,137,0.1968390804597701,1.2650529413461817,0.0874588163127115,
LONG,0,VAH_Side:==-1,8,0.03162055335968379,4,0.005747126436781609,5.50197628458498,0.004081312602522387,
LONG,0,VAH_Side:==0,1,0.003952569169960474,16,0.022988505747126436,0.1719367588932806,0.05378209228856949,
LONG,0,VAH_Side:==1,244,0.9644268774703557,676,0.9712643678160919,0.9929602170404846,0.6695854469263718,
LONG,0,VAL_Dist_ATR:hi,12,0.04743083003952569,72,0.10344827586206896,0.458498023715415,0.006408052377541723,
LONG,0,VAL_Dist_ATR:lo,75,0.2964426877470356,150,0.21551724137931033,1.3754940711462451,0.012162280874757113,
LONG,0,VAL_Side:==-1,0,0.0,0,0.0,inf,1.0,
LONG,0,VAL_Side:==0,0,0.0,13,0.01867816091954023,0.0,0.025418929076192955,
LONG,0,VAL_Side:==1,253,1.0,683,0.9813218390804598,1.0190336749633968,0.025418929076192955,
LONG,0,VA_Position:hi,53,0.20948616600790515,170,0.2442528735632184,0.8576610090676587,0.2988829375522762,
LONG,0,VA_Position:lo,28,0.11067193675889328,83,0.11925287356321838,0.9280441925805991,0.819364599519398,
LONG,0,VWAP_Dist_ATR:hi,24,0.09486166007905138,56,0.08045977011494253,1.178994918125353,0.5091101808245322,
LONG,0,VWAP_Dist_ATR:lo,86,0.33992094861660077,239,0.34339080459770116,0.9898953147998081,0.9384903695471286,
LONG,0,VWAP_Side:==-1,155,0.6126482213438735,276,0.39655172413793105,1.5449389929541157,4.612655432975753e-09,
LONG,0,VWAP_Side:==0,0,0.0,13,0.01867816091954023,0.0,0.025418929076192955,
LONG,0,VWAP_Side:==1,98,0.38735177865612647,407,0.5847701149425287,0.6624000932301327,1.0133773549998847e-07,
LONG,0,VWAP_Sigma:hi,115,0.45454545454545453,230,0.33045977011494254,1.375494071146245,0.0005791960961544153,
LONG,0,VWAP_Sigma:lo,19,0.07509881422924901,91,0.1307471264367816,0.5743821395995309,0.021300666639140993,
LONG,0,VWAP_Sigma_ATR:hi,15,0.05928853754940711,35,0.05028735632183908,1.1789949181253527,0.6222970157167123,
LONG,0,VWAP_Sigma_ATR:lo,106,0.4189723320158103,286,0.4109195402298851,1.019597003786727,0.8234845394868899,
LONG,0,VWAP_Z:hi,9,0.03557312252964427,60,0.08620689655172414,0.4126482213438735,0.006903505921371671,
LONG,0,VWAP_Z:lo,5,0.019762845849802372,3,0.004310344827586207,4.58498023715415,0.03511658091164082,
LONG,0,Volume:hi,202,0.7984189723320159,391,0.5617816091954023,1.4212266105961202,9.627325188158146e-12,
LONG,0,Volume:lo,1,0.003952569169960474,11,0.015804597701149427,0.25008983111749905,0.19898481549991276,
LONG,0,Volume_Avg_10:hi,174,0.6877470355731226,356,0.5114942528735632,1.3445840920193632,1.3999922837116265e-06,
LONG,0,Volume_Avg_10:lo,4,0.015810276679841896,65,0.09339080459770115,0.16929157798723016,7.5201831439247634e-06,
LONG,0,Volume_Ratio_10:hi,63,0.2490118577075099,199,0.2859195402298851,0.870915844042346,0.2860326880280184,
LONG,0,Volume_Ratio_10:lo,15,0.05928853754940711,64,0.09195402298850575,0.6447628458498024,0.11263966293011415,
LONG,0,WeeklyOpen_Dist_ATR:hi,19,0.07509881422924901,63,0.09051724137931035,0.8296630905326557,0.5148148731971864,
LONG,0,WeeklyOpen_Dist_ATR:lo,120,0.4743083003952569,281,0.40373563218390807,1.1747992066729493,0.05367648274428653,
LONG,0,WeeklyOpen_Side:==-1,100,0.3952569169960474,188,0.27011494252873564,1.4632915650491969,0.00031328417872073606,
LONG,0,WeeklyOpen_Side:==0,0,0.0,0,0.0,inf,1.0,
LONG,0,WeeklyOpen_Side:==1,153,0.6047430830039525,508,0.7298850574712644,0.8285456412810057,0.00031328417872073606,
LONG,1,ADX_Rising:==0,112,0.4426877470355731,297,0.4267241379310345,1.0374096698207371,0.7109731516613182,False
LONG,1,ADX_Rising:==1,141,0.5573122529644269,399,0.5732758620689655,0.9721537044191506,0.7109731516613182,False
LONG,1,ADX_Value:hi,26,0.10276679841897234,26,0.03735632183908046,2.75098814229249,0.0002743746025234535,True
LONG,1,ADX_Value:lo,59,0.233201581027668,189,0.27155172413793105,0.8587740761653805,0.24333664973333152,False
LONG,1,ATR_1M:hi,215,0.849802371541502,476,0.6839080459770115,1.2425681735144651,1.675647815070564e-07,True
LONG,1,ATR_1M:lo,0,0.0,1,0.0014367816091954023,0.0,1.0,False
LONG,1,AT_Lookback_LT:hi,28,0.11067193675889328,124,0.1781609195402299,0.6211908708402397,0.012222329513912038,False
LONG,1,AT_Lookback_LT:lo,0,0.0,0,0.0,inf,1.0,False
LONG,1,AT_Lookback_ST:hi,92,0.36363636363636365,228,0.3275862068965517,1.1100478468899522,0.31316873159207936,False
LONG,1,AT_Lookback_ST:lo,0,0.0,0,0.0,inf,1.0,False
LONG,1,AT_Regime_LT:==0,75,0.2964426877470356,342,0.49137931034482757,0.6032868733097566,8.63215936527291e-08,True
LONG,1,AT_Regime_LT:==1,178,0.7035573122529645,354,0.5086206896551724,1.3832652240905743,8.63215936527291e-08,True
LONG,1,AT_Regime_ST:==0,86,0.33992094861660077,361,0.5186781609195402,0.6553600560585987,1.108300467185566e-06,True
LONG,1,AT_Regime_ST:==1,167,0.6600790513833992,335,0.4813218390804598,1.371388118695062,1.108300467185566e-06,True
LONG,1,AT_Score_LT:hi,9,0.03557312252964427,33,0.04741379310344827,0.7502694933524974,0.48129094339791645,False
LONG,1,AT_Score_LT:lo,62,0.2450592885375494,95,0.13649425287356323,1.7953817349698356,0.00011125166071589154,True
LONG,1,AT_Score_ST:hi,7,0.02766798418972332,31,0.04454022988505747,0.6211908708402397,0.26809720266849263,False
LONG,1,AT_Score_ST:lo,50,0.1976284584980237,90,0.12931034482758622,1.52832674571805,0.012661751677282701,False
LONG,1,AT_Slope_LT:hi,38,0.15019762845849802,171,0.24568965517241378,0.61133069828722,0.0014242495330562281,True
LONG,1,AT_Slope_LT:lo,141,0.5573122529644269,220,0.3160919540229885,1.7631333093783688,3.140014245918338e-11,True
LONG,1,AT_Slope_ST:hi,60,0.23715415019762845,209,0.30028735632183906,0.7897573614236814,0.061067740114164576,False
LONG,1,AT_Slope_ST:lo,128,0.5059288537549407,238,0.34195402298850575,1.4795230345102466,5.746739108694426e-06,True
LONG,1,Bar_Range:hi,188,0.7430830039525692,382,0.5488505747126436,1.3538894522277178,5.69718474466244e-08,True
LONG,1,Bar_Range:lo,0,0.0,18,0.02586206896551724,0.0,0.005547320691884211,False
LONG,1,Bars_Since_Flip:hi,85,0.3359683794466403,140,0.20114942528735633,1.6702428006775834,3.086488722327634e-05,True
LONG,1,Bars_Since_Flip:lo,70,0.2766798418972332,248,0.3563218390804598,0.7764885885502997,0.024027956513886124,False
LONG,1,Body_Size:hi,136,0.5375494071146245,305,0.4382183908045977,1.2266701224648482,0.007996231040095456,False
LONG,1,Body_Size:lo,10,0.039525691699604744,81,0.11637931034482758,0.3396281657151223,0.000248363146505462,True
LONG,1,D2D_ATR:hi,223,0.8814229249011858,436,0.6264367816091954,1.4070421003009757,2.066842406543775e-15,True
